ACST,Power
2017-05-30 10:57:00+08:00,1904.4917246399998
2017-05-30 11:07:00+08:00,1983.5461008000002
2017-05-30 11:17:00+08:00,2041.0401889600003
2017-05-30 11:27:00+08:00,2091.34751648
2017-05-30 11:37:00+08:00,2148.84160768
2017-05-30 11:47:00+08:00,2206.33569888
2017-05-30 11:57:00+08:00,2271.01654768
2017-05-30 12:07:00+08:00,2235.08274144
2017-05-30 12:17:00+08:00,2328.51063888
2017-05-30 12:27:00+08:00,2012.2931433600002
2017-05-30 12:37:00+08:00,1825.43735152
2017-05-30 12:47:00+08:00,1092.3877054400002
2017-05-30 12:57:00+08:00,1516.4066196800002
2017-05-30 13:07:00+08:00,2206.33569888
2017-05-30 13:17:00+08:00,2615.9810888
2017-05-30 13:27:00+08:00,2069.7872345600003
2017-05-30 13:37:00+08:00,1961.98581584
2017-05-30 13:47:00+08:00,2364.4444451199997
2017-05-30 13:57:00+08:00,2335.69739952
2017-05-30 14:07:00+08:00,1882.9314427199997
2017-05-30 14:17:00+08:00,1710.44917216
2017-05-30 14:27:00+08:00,1904.4917246399998
2017-05-30 14:37:00+08:00,1904.4917246399998
2017-05-30 14:47:00+08:00,1573.90070784
2017-05-30 14:57:00+08:00,1710.44917216
2017-05-30 15:07:00+08:00,1236.1229304
2017-05-30 15:17:00+08:00,804.9172585599999
2017-05-30 15:27:00+08:00,804.9172585599999
2017-05-30 15:37:00+08:00,768.9834523200001
2017-05-30 15:47:00+08:00,1085.2009448
2017-05-30 15:57:00+08:00,1193.00236352
2017-05-30 16:07:00+08:00,682.74231552
2017-05-30 16:17:00+08:00,402.45862927999997
2017-05-30 16:27:00+08:00,237.16311936
2017-05-30 16:37:00+08:00,158.10874624
2017-05-30 16:47:00+08:00,122.17493999999999
2017-05-30 16:57:00+08:00,86.24113376
2017-05-30 17:07:00+08:00,0.0
2017-05-31 07:37:00+08:00,71.86761248
2017-05-31 07:47:00+08:00,122.17493999999999
2017-05-31 07:57:00+08:00,194.04255247999998
2017-05-31 08:07:00+08:00,251.53664368
2017-05-31 08:17:00+08:00,301.8439712
2017-05-31 08:27:00+08:00,323.40425616
2017-05-31 08:37:00+08:00,352.15129872
2017-05-31 08:47:00+08:00,416.83215056000006
2017-05-31 08:57:00+08:00,510.26004800000004
2017-05-31 09:07:00+08:00,560.56737552
2017-05-31 09:17:00+08:00,661.1820336
2017-05-31 09:27:00+08:00,754.609928
2017-05-31 09:37:00+08:00,1070.82742352
2017-05-31 09:47:00+08:00,1121.13475104
2017-05-31 09:57:00+08:00,1236.1229304
2017-05-31 10:07:00+08:00,1099.5744691199998
2017-05-31 10:17:00+08:00,1379.85815536
2017-05-31 10:27:00+08:00,1566.7139472000001
2017-05-31 10:37:00+08:00,1638.5815596800003
2017-05-31 10:47:00+08:00,1732.00945712
2017-05-31 10:57:00+08:00,1839.8108758399999
2017-05-31 11:07:00+08:00,1890.1182033599998
2017-05-31 11:17:00+08:00,1846.99763648
2017-05-31 11:27:00+08:00,1918.86524896
2017-05-31 11:37:00+08:00,2091.34751648
2017-05-31 11:47:00+08:00,2170.40189264
2017-05-31 11:57:00+08:00,2213.52245952
2017-05-31 12:07:00+08:00,2134.4680864
2017-05-31 12:17:00+08:00,2019.4799039999998
2017-05-31 12:27:00+08:00,2148.84160768
2017-05-31 12:37:00+08:00,2227.8959808
2017-05-31 12:47:00+08:00,2299.7635932800004
2017-05-31 12:57:00+08:00,2263.8297870399997
2017-05-31 13:07:00+08:00,2321.32387824
2017-05-31 13:17:00+08:00,2299.7635932800004
2017-05-31 13:27:00+08:00,2306.95035392
2017-05-31 13:37:00+08:00,2299.7635932800004
2017-05-31 13:47:00+08:00,2278.20330832
2017-05-31 13:57:00+08:00,2256.6430264
2017-05-31 14:07:00+08:00,2249.45626576
2017-05-31 14:17:00+08:00,2206.33569888
2017-05-31 14:27:00+08:00,2170.40189264
2017-05-31 14:37:00+08:00,2148.84160768
2017-05-31 14:47:00+08:00,2105.7210408
2017-05-31 14:57:00+08:00,2055.41371024
2017-05-31 15:07:00+08:00,2005.1063827199998
2017-05-31 15:17:00+08:00,1926.0520096
2017-05-31 15:27:00+08:00,1832.6241121599999
2017-05-31 15:37:00+08:00,1753.5697390399998
2017-05-31 15:47:00+08:00,1667.3286052800001
2017-05-31 15:57:00+08:00,1530.7801409600002
2017-05-31 16:07:00+08:00,1307.99054288
2017-05-31 16:17:00+08:00,833.6643011200001
2017-05-31 16:27:00+08:00,395.27186864
2017-05-31 16:37:00+08:00,93.42789744
2017-05-31 16:47:00+08:00,64.68085184
2017-05-31 16:57:00+08:00,43.12056688
2017-05-31 17:07:00+08:00,14.37352128
2017-05-31 17:17:00+08:00,0.0
2017-06-02 07:37:00+08:00,43.12056688
2017-06-02 07:47:00+08:00,57.4940912
2017-06-02 07:57:00+08:00,86.24113376
2017-06-02 08:07:00+08:00,150.9219856
2017-06-02 08:17:00+08:00,215.60283743999997
2017-06-02 08:27:00+08:00,309.03073184
2017-06-02 08:37:00+08:00,416.83215056000006
2017-06-02 08:47:00+08:00,510.26004800000004
2017-06-02 08:57:00+08:00,618.06146672
2017-06-02 09:07:00+08:00,747.42316736
2017-06-02 09:17:00+08:00,862.41134672
2017-06-02 09:27:00+08:00,984.5862897599999
2017-06-02 09:37:00+08:00,1099.5744691199998
2017-06-02 09:47:00+08:00,1207.3758878400001
2017-06-02 09:57:00+08:00,1315.17730352
2017-06-02 10:07:00+08:00,1422.97872224
2017-06-02 10:17:00+08:00,1516.4066196800002
2017-06-02 10:27:00+08:00,1602.64775344
2017-06-02 10:37:00+08:00,1681.7021265600001
2017-06-02 10:47:00+08:00,1760.75649968
2017-06-02 10:57:00+08:00,1523.5933803199998
2017-06-02 11:07:00+08:00,1379.85815536
2017-06-02 11:17:00+08:00,1056.4538992
2017-06-02 11:27:00+08:00,1193.00236352
2017-06-02 11:37:00+08:00,1286.43026096
2017-06-02 11:47:00+08:00,1430.1654859199998
2017-06-02 11:57:00+08:00,790.54373424
2017-06-02 12:07:00+08:00,1961.98581584
2017-06-02 12:17:00+08:00,2076.9739952
2017-06-02 12:27:00+08:00,2271.01654768
2017-06-02 12:37:00+08:00,2407.565012
2017-06-02 12:47:00+08:00,1624.2080383999999
2017-06-02 12:57:00+08:00,1250.49645472
2017-06-02 13:07:00+08:00,1121.13475104
2017-06-02 13:17:00+08:00,438.39243552000005
2017-06-02 13:27:00+08:00,1990.7328614399999
2017-06-02 13:37:00+08:00,1976.35933712
2017-06-02 13:47:00+08:00,2400.37825136
2017-06-02 13:57:00+08:00,1782.3167846400002
2017-06-02 14:07:00+08:00,2357.25768448
2017-06-02 14:17:00+08:00,1926.0520096
2017-06-02 14:27:00+08:00,2335.69739952
2017-06-02 14:37:00+08:00,653.99527296
2017-06-02 14:47:00+08:00,675.55555488
2017-06-02 14:57:00+08:00,1688.8888902400001
2017-06-02 15:07:00+08:00,1027.70685664
2017-06-02 15:17:00+08:00,1811.06383024
2017-06-02 15:27:00+08:00,1854.1843971199999
2017-06-02 15:37:00+08:00,1710.44917216
2017-06-02 15:47:00+08:00,1638.5815596800003
2017-06-02 15:57:00+08:00,1430.1654859199998
2017-06-02 16:07:00+08:00,1185.8156028800001
2017-06-02 16:17:00+08:00,431.20567487999995
2017-06-02 16:27:00+08:00,86.24113376
2017-06-02 16:37:00+08:00,93.42789744
2017-06-02 16:47:00+08:00,100.61465808000001
2017-06-02 16:57:00+08:00,57.4940912
2017-06-02 17:07:00+08:00,21.56028496
2017-06-02 17:17:00+08:00,0.0
2017-06-03 07:37:00+08:00,50.30732752
2017-06-03 07:47:00+08:00,71.86761248
2017-06-03 07:57:00+08:00,107.80141871999999
2017-06-03 08:07:00+08:00,158.10874624
2017-06-03 08:17:00+08:00,309.03073184
2017-06-03 08:27:00+08:00,309.03073184
2017-06-03 08:37:00+08:00,251.53664368
2017-06-03 08:47:00+08:00,366.52482303999994
2017-06-03 08:57:00+08:00,560.56737552
2017-06-03 09:07:00+08:00,582.12766048
2017-06-03 09:17:00+08:00,517.4468086400001
2017-06-03 09:27:00+08:00,754.609928
2017-06-03 09:37:00+08:00,1056.4538992
2017-06-03 09:47:00+08:00,560.56737552
2017-06-03 09:57:00+08:00,963.0260048
2017-06-03 10:07:00+08:00,1185.8156028800001
2017-06-03 10:17:00+08:00,2033.8534283199997
2017-06-03 10:27:00+08:00,1609.83451408
2017-06-03 10:37:00+08:00,1092.3877054400002
2017-06-03 10:47:00+08:00,812.1040191999999
2017-06-03 10:57:00+08:00,1372.6713947199999
2017-06-03 11:07:00+08:00,1997.9196220800002
2017-06-03 11:17:00+08:00,2637.54137072
2017-06-03 11:27:00+08:00,1336.73758848
2017-06-03 11:37:00+08:00,1573.90070784
2017-06-03 11:47:00+08:00,1113.9479904
2017-06-03 11:57:00+08:00,840.8510648
2017-06-03 12:07:00+08:00,1178.62884224
2017-06-03 12:17:00+08:00,2163.21512896
2017-06-03 12:27:00+08:00,1767.9432633600002
2017-06-03 12:37:00+08:00,2235.08274144
2017-06-03 12:47:00+08:00,991.7730504000001
2017-06-03 12:57:00+08:00,1825.43735152
2017-06-03 13:07:00+08:00,2364.4444451199997
2017-06-03 13:17:00+08:00,2321.32387824
2017-06-03 13:27:00+08:00,1954.7990551999999
2017-06-03 13:37:00+08:00,2105.7210408
2017-06-03 13:47:00+08:00,1415.7919616
2017-06-03 13:57:00+08:00,2292.57683264
2017-06-03 14:07:00+08:00,1724.8226964800003
2017-06-03 14:17:00+08:00,1803.8770696
2017-06-03 14:27:00+08:00,1846.99763648
2017-06-03 14:37:00+08:00,1193.00236352
2017-06-03 14:47:00+08:00,2156.02836832
2017-06-03 14:57:00+08:00,1171.4420816
2017-06-03 15:07:00+08:00,1588.2742321599999
2017-06-03 15:17:00+08:00,1379.85815536
2017-06-03 15:27:00+08:00,1422.97872224
2017-06-03 15:37:00+08:00,1422.97872224
2017-06-03 15:47:00+08:00,776.1702129599998
2017-06-03 15:57:00+08:00,1042.0803779199998
2017-06-03 16:07:00+08:00,237.16311936
2017-06-03 16:17:00+08:00,273.0969256
2017-06-03 16:27:00+08:00,330.5910168
2017-06-03 16:37:00+08:00,229.97635872
2017-06-03 16:47:00+08:00,201.22931312
2017-06-03 16:57:00+08:00,114.98817936
2017-06-03 17:07:00+08:00,43.12056688
2017-06-03 17:17:00+08:00,0.0
2017-06-04 07:37:00+08:00,28.7470456
2017-06-04 07:47:00+08:00,57.4940912
2017-06-04 07:57:00+08:00,79.05437312
2017-06-04 08:07:00+08:00,143.73522496
2017-06-04 08:17:00+08:00,208.41607679999998
2017-06-04 08:27:00+08:00,301.8439712
2017-06-04 08:37:00+08:00,409.64538992000007
2017-06-04 08:47:00+08:00,517.4468086400001
2017-06-04 08:57:00+08:00,610.8747030400001
2017-06-04 09:07:00+08:00,740.23640672
2017-06-04 09:17:00+08:00,855.22458608
2017-06-04 09:27:00+08:00,977.39952608
2017-06-04 09:37:00+08:00,1085.2009448
2017-06-04 09:47:00+08:00,1200.18912416
2017-06-04 09:57:00+08:00,1300.8037822400001
2017-06-04 10:07:00+08:00,1387.044916
2017-06-04 10:17:00+08:00,1502.0330984
2017-06-04 10:27:00+08:00,1573.90070784
2017-06-04 10:37:00+08:00,1660.14184464
2017-06-04 10:47:00+08:00,1739.1962177599999
2017-06-04 10:57:00+08:00,1825.43735152
2017-06-04 11:07:00+08:00,1882.9314427199997
2017-06-04 11:17:00+08:00,1940.42553088
2017-06-04 11:27:00+08:00,1990.7328614399999
2017-06-04 11:37:00+08:00,2048.2269496
2017-06-04 11:47:00+08:00,2098.53428016
2017-06-04 11:57:00+08:00,2148.84160768
2017-06-04 12:07:00+08:00,2170.40189264
2017-06-04 12:17:00+08:00,2206.33569888
2017-06-04 12:27:00+08:00,2227.8959808
2017-06-04 12:37:00+08:00,2242.26950208
2017-06-04 12:47:00+08:00,2249.45626576
2017-06-04 12:57:00+08:00,2278.20330832
2017-06-04 13:07:00+08:00,2271.01654768
2017-06-04 13:17:00+08:00,2285.390072
2017-06-04 13:27:00+08:00,2278.20330832
2017-06-04 13:37:00+08:00,2263.8297870399997
2017-06-04 13:47:00+08:00,2271.01654768
2017-06-04 13:57:00+08:00,2235.08274144
2017-06-04 14:07:00+08:00,2213.52245952
2017-06-04 14:17:00+08:00,2184.7754139199997
2017-06-04 14:27:00+08:00,2141.65484704
2017-06-04 14:37:00+08:00,2098.53428016
2017-06-04 14:47:00+08:00,2041.0401889600003
2017-06-04 14:57:00+08:00,1976.35933712
2017-06-04 15:07:00+08:00,1926.0520096
2017-06-04 15:17:00+08:00,1846.99763648
2017-06-04 15:27:00+08:00,1775.130024
2017-06-04 15:37:00+08:00,1681.7021265600001
2017-06-04 15:47:00+08:00,1573.90070784
2017-06-04 15:57:00+08:00,1466.0992921599998
2017-06-04 16:07:00+08:00,1272.05673664
2017-06-04 16:17:00+08:00,840.8510648
2017-06-04 16:27:00+08:00,380.89834432
2017-06-04 16:37:00+08:00,107.80141871999999
2017-06-04 16:47:00+08:00,64.68085184
2017-06-04 16:57:00+08:00,35.93380624
2017-06-04 17:07:00+08:00,14.37352128
2017-06-04 17:17:00+08:00,0.0
2017-06-05 07:37:00+08:00,28.7470456
2017-06-05 07:47:00+08:00,43.12056688
2017-06-05 07:57:00+08:00,79.05437312
2017-06-05 08:07:00+08:00,129.36170063999998
2017-06-05 08:17:00+08:00,208.41607679999998
2017-06-05 08:27:00+08:00,301.8439712
2017-06-05 08:37:00+08:00,402.45862927999997
2017-06-05 08:47:00+08:00,503.07328736
2017-06-05 08:57:00+08:00,632.434988
2017-06-05 09:07:00+08:00,761.7966916799999
2017-06-05 09:17:00+08:00,876.7848710400001
2017-06-05 09:27:00+08:00,1006.1465716800001
2017-06-05 09:37:00+08:00,1121.13475104
2017-06-05 09:47:00+08:00,1228.93616976
2017-06-05 09:57:00+08:00,1329.55082784
2017-06-05 10:07:00+08:00,1437.35224656
2017-06-05 10:17:00+08:00,1537.9669015999998
2017-06-05 10:27:00+08:00,1624.2080383999999
2017-06-05 10:37:00+08:00,1703.26241152
2017-06-05 10:47:00+08:00,1775.130024
2017-06-05 10:57:00+08:00,1854.1843971199999
2017-06-05 11:07:00+08:00,1918.86524896
2017-06-05 11:17:00+08:00,1990.7328614399999
2017-06-05 11:27:00+08:00,2062.6004739200002
2017-06-05 11:37:00+08:00,2105.7210408
2017-06-05 11:47:00+08:00,2163.21512896
2017-06-05 11:57:00+08:00,2213.52245952
2017-06-05 12:07:00+08:00,2249.45626576
2017-06-05 12:17:00+08:00,2271.01654768
2017-06-05 12:27:00+08:00,2292.57683264
2017-06-05 12:37:00+08:00,2306.95035392
2017-06-05 12:47:00+08:00,2328.51063888
2017-06-05 12:57:00+08:00,2328.51063888
2017-06-05 13:07:00+08:00,2335.69739952
2017-06-05 13:17:00+08:00,2328.51063888
2017-06-05 13:27:00+08:00,2314.13711456
2017-06-05 13:37:00+08:00,2285.390072
2017-06-05 13:47:00+08:00,2263.8297870399997
2017-06-05 13:57:00+08:00,2249.45626576
2017-06-05 14:07:00+08:00,2206.33569888
2017-06-05 14:17:00+08:00,2170.40189264
2017-06-05 14:27:00+08:00,2127.28132272
2017-06-05 14:37:00+08:00,2084.1607558399996
2017-06-05 14:47:00+08:00,2033.8534283199997
2017-06-05 14:57:00+08:00,1961.98581584
2017-06-05 15:07:00+08:00,1897.3049640000002
2017-06-05 15:17:00+08:00,1832.6241121599999
2017-06-05 15:27:00+08:00,1746.3829784
2017-06-05 15:37:00+08:00,1660.14184464
2017-06-05 15:47:00+08:00,1559.52718656
2017-06-05 15:57:00+08:00,1451.72576784
2017-06-05 16:07:00+08:00,1286.43026096
2017-06-05 16:17:00+08:00,862.41134672
2017-06-05 16:27:00+08:00,402.45862927999997
2017-06-05 16:37:00+08:00,114.98817936
2017-06-05 16:47:00+08:00,64.68085184
2017-06-05 16:57:00+08:00,43.12056688
2017-06-05 17:07:00+08:00,14.37352128
2017-06-05 17:17:00+08:00,0.0
2017-06-06 07:47:00+08:00,43.12056688
2017-06-06 07:57:00+08:00,57.4940912
2017-06-06 08:07:00+08:00,79.05437312
2017-06-06 08:17:00+08:00,186.85579184
2017-06-06 08:27:00+08:00,280.28368928
2017-06-06 08:37:00+08:00,395.27186864
2017-06-06 08:47:00+08:00,503.07328736
2017-06-06 08:57:00+08:00,632.434988
2017-06-06 09:07:00+08:00,761.7966916799999
2017-06-06 09:17:00+08:00,883.9716316800001
2017-06-06 09:27:00+08:00,1006.1465716800001
2017-06-06 09:37:00+08:00,1128.32151168
2017-06-06 09:47:00+08:00,1243.30969408
2017-06-06 09:57:00+08:00,1358.29787344
2017-06-06 10:07:00+08:00,1458.9125284800002
2017-06-06 10:17:00+08:00,1559.52718656
2017-06-06 10:27:00+08:00,1660.14184464
2017-06-06 10:37:00+08:00,1753.5697390399998
2017-06-06 10:47:00+08:00,1825.43735152
2017-06-06 10:57:00+08:00,1911.67848832
2017-06-06 11:07:00+08:00,1990.7328614399999
2017-06-06 11:17:00+08:00,2055.41371024
2017-06-06 11:27:00+08:00,2120.0945620800003
2017-06-06 11:37:00+08:00,2177.58865328
2017-06-06 11:47:00+08:00,2242.26950208
2017-06-06 11:57:00+08:00,2292.57683264
2017-06-06 12:07:00+08:00,2328.51063888
2017-06-06 12:17:00+08:00,2371.6312057600003
2017-06-06 12:27:00+08:00,2407.565012
2017-06-06 12:37:00+08:00,2443.4988182399998
2017-06-06 12:47:00+08:00,2443.4988182399998
2017-06-06 12:57:00+08:00,2479.43262448
2017-06-06 13:07:00+08:00,2536.92671264
2017-06-06 13:17:00+08:00,2292.57683264
2017-06-06 13:27:00+08:00,1006.1465716800001
2017-06-06 13:37:00+08:00,998.9598110400001
2017-06-06 13:47:00+08:00,2429.12529696
2017-06-06 13:57:00+08:00,1674.51536592
2017-06-06 14:07:00+08:00,2098.53428016
2017-06-06 14:17:00+08:00,2271.01654768
2017-06-06 14:27:00+08:00,2357.25768448
2017-06-06 14:37:00+08:00,2170.40189264
2017-06-06 14:47:00+08:00,1918.86524896
2017-06-06 14:57:00+08:00,840.8510648
2017-06-06 15:07:00+08:00,783.3569736000001
2017-06-06 15:17:00+08:00,862.41134672
2017-06-06 15:27:00+08:00,747.42316736
2017-06-06 15:37:00+08:00,797.73049792
2017-06-06 15:47:00+08:00,826.4775404799999
2017-06-06 15:57:00+08:00,517.4468086400001
2017-06-06 16:07:00+08:00,258.72340432000004
2017-06-06 16:17:00+08:00,194.04255247999998
2017-06-06 16:27:00+08:00,158.10874624
2017-06-06 16:37:00+08:00,129.36170063999998
2017-06-06 16:47:00+08:00,79.05437312
2017-06-06 16:57:00+08:00,28.7470456
2017-06-06 17:07:00+08:00,14.37352128
2017-06-06 17:17:00+08:00,0.0
2017-06-08 07:47:00+08:00,50.30732752
2017-06-08 07:57:00+08:00,71.86761248
2017-06-08 08:07:00+08:00,129.36170063999998
2017-06-08 08:17:00+08:00,208.41607679999998
2017-06-08 08:27:00+08:00,301.8439712
2017-06-08 08:37:00+08:00,402.45862927999997
2017-06-08 08:47:00+08:00,503.07328736
2017-06-08 08:57:00+08:00,632.434988
2017-06-08 09:07:00+08:00,761.7966916799999
2017-06-08 09:17:00+08:00,891.1583923200001
2017-06-08 09:27:00+08:00,1020.5200960000001
2017-06-08 09:37:00+08:00,1128.32151168
2017-06-08 09:47:00+08:00,1250.49645472
2017-06-08 09:57:00+08:00,1358.29787344
2017-06-08 10:07:00+08:00,1466.0992921599998
2017-06-08 10:17:00+08:00,1566.7139472000001
2017-06-08 10:27:00+08:00,1660.14184464
2017-06-08 10:37:00+08:00,1760.75649968
2017-06-08 10:47:00+08:00,1846.99763648
2017-06-08 10:57:00+08:00,1918.86524896
2017-06-08 11:07:00+08:00,1990.7328614399999
2017-06-08 11:17:00+08:00,2062.6004739200002
2017-06-08 11:27:00+08:00,2127.28132272
2017-06-08 11:37:00+08:00,2177.58865328
2017-06-08 11:47:00+08:00,2213.52245952
2017-06-08 11:57:00+08:00,2242.26950208
2017-06-08 12:07:00+08:00,2292.57683264
2017-06-08 12:17:00+08:00,2321.32387824
2017-06-08 12:27:00+08:00,2342.88416016
2017-06-08 12:37:00+08:00,2357.25768448
2017-06-08 12:47:00+08:00,2386.00472704
2017-06-08 12:57:00+08:00,2386.00472704
2017-06-08 13:07:00+08:00,2393.19149072
2017-06-08 13:17:00+08:00,2400.37825136
2017-06-08 13:27:00+08:00,2386.00472704
2017-06-08 13:37:00+08:00,2378.8179664
2017-06-08 13:47:00+08:00,2328.51063888
2017-06-08 13:57:00+08:00,2299.7635932800004
2017-06-08 14:07:00+08:00,2278.20330832
2017-06-08 14:17:00+08:00,2242.26950208
2017-06-08 14:27:00+08:00,2206.33569888
2017-06-08 14:37:00+08:00,2170.40189264
2017-06-08 14:47:00+08:00,2112.9078014399997
2017-06-08 14:57:00+08:00,2076.9739952
2017-06-08 15:07:00+08:00,2005.1063827199998
2017-06-08 15:17:00+08:00,1926.0520096
2017-06-08 15:27:00+08:00,1832.6241121599999
2017-06-08 15:37:00+08:00,1760.75649968
2017-06-08 15:47:00+08:00,1652.9550840000002
2017-06-08 15:57:00+08:00,1516.4066196800002
2017-06-08 16:07:00+08:00,1379.85815536
2017-06-08 16:17:00+08:00,948.65248352
2017-06-08 16:27:00+08:00,459.95271744
2017-06-08 16:37:00+08:00,150.9219856
2017-06-08 16:47:00+08:00,86.24113376
2017-06-08 16:57:00+08:00,0.0
2017-06-13 07:47:00+08:00,43.12056688
2017-06-13 07:57:00+08:00,57.4940912
2017-06-13 08:07:00+08:00,100.61465808000001
2017-06-13 08:17:00+08:00,165.29550688
2017-06-13 08:27:00+08:00,251.53664368
2017-06-13 08:37:00+08:00,359.3380624
2017-06-13 08:47:00+08:00,503.07328736
2017-06-13 08:57:00+08:00,718.67612176
2017-06-13 09:07:00+08:00,869.59810736
2017-06-13 09:17:00+08:00,948.65248352
2017-06-13 09:27:00+08:00,1164.25531792
2017-06-13 09:37:00+08:00,1099.5744691199998
2017-06-13 09:47:00+08:00,1257.6832153599998
2017-06-13 09:57:00+08:00,1401.41844032
2017-06-13 10:07:00+08:00,1027.70685664
2017-06-13 10:17:00+08:00,1343.92434912
2017-06-13 10:27:00+08:00,1652.9550840000002
2017-06-13 10:37:00+08:00,1336.73758848
2017-06-13 10:47:00+08:00,1466.0992921599998
2017-06-13 10:57:00+08:00,1739.1962177599999
2017-06-13 11:07:00+08:00,891.1583923200001
2017-06-13 11:17:00+08:00,1997.9196220800002
2017-06-13 11:27:00+08:00,1832.6241121599999
2017-06-13 11:37:00+08:00,1300.8037822400001
2017-06-13 11:47:00+08:00,1236.1229304
2017-06-13 11:57:00+08:00,2098.53428016
2017-06-13 12:07:00+08:00,1351.11110976
2017-06-13 12:17:00+08:00,1379.85815536
2017-06-13 12:27:00+08:00,1228.93616976
2017-06-13 12:37:00+08:00,1315.17730352
2017-06-13 12:47:00+08:00,2601.6075644800003
2017-06-13 12:57:00+08:00,1573.90070784
2017-06-13 13:07:00+08:00,1171.4420816
2017-06-13 13:17:00+08:00,1674.51536592
2017-06-13 13:27:00+08:00,1157.06855728
2017-06-13 13:37:00+08:00,1185.8156028800001
2017-06-13 13:47:00+08:00,833.6643011200001
2017-06-13 13:57:00+08:00,826.4775404799999
2017-06-13 14:07:00+08:00,697.11583984
2017-06-13 14:17:00+08:00,977.39952608
2017-06-13 14:27:00+08:00,740.23640672
2017-06-13 14:37:00+08:00,610.8747030400001
2017-06-13 14:47:00+08:00,503.07328736
2017-06-13 14:57:00+08:00,524.63356928
2017-06-13 15:07:00+08:00,416.83215056000006
2017-06-13 15:17:00+08:00,337.77777744
2017-06-13 15:27:00+08:00,229.97635872
2017-06-13 15:37:00+08:00,179.6690312
2017-06-13 15:47:00+08:00,136.54846432
2017-06-13 15:57:00+08:00,129.36170063999998
2017-06-13 16:07:00+08:00,71.86761248
2017-06-13 16:17:00+08:00,35.93380624
2017-06-13 16:27:00+08:00,14.37352128
2017-06-13 16:37:00+08:00,14.37352128
2017-06-13 16:47:00+08:00,0.0
2017-06-15 07:47:00+08:00,43.12056688
2017-06-15 07:57:00+08:00,71.86761248
2017-06-15 08:07:00+08:00,122.17493999999999
2017-06-15 08:17:00+08:00,186.85579184
2017-06-15 08:27:00+08:00,265.91016496000003
2017-06-15 08:37:00+08:00,359.3380624
2017-06-15 08:47:00+08:00,474.32624176
2017-06-15 08:57:00+08:00,582.12766048
2017-06-15 09:07:00+08:00,689.9290791999999
2017-06-15 09:17:00+08:00,797.73049792
2017-06-15 09:27:00+08:00,927.0921985599999
2017-06-15 09:37:00+08:00,1027.70685664
2017-06-15 09:47:00+08:00,1135.50827536
2017-06-15 09:57:00+08:00,1228.93616976
2017-06-15 10:07:00+08:00,1336.73758848
2017-06-15 10:17:00+08:00,1408.6052009599998
2017-06-15 10:27:00+08:00,1300.8037822400001
2017-06-15 10:37:00+08:00,1329.55082784
2017-06-15 10:47:00+08:00,1746.3829784
2017-06-15 10:57:00+08:00,1839.8108758399999
2017-06-15 11:07:00+08:00,1631.3947990400002
2017-06-15 11:17:00+08:00,1372.6713947199999
2017-06-15 11:27:00+08:00,2005.1063827199998
2017-06-15 11:37:00+08:00,1990.7328614399999
2017-06-15 11:47:00+08:00,1085.2009448
2017-06-15 11:57:00+08:00,1365.48463408
2017-06-15 12:07:00+08:00,1602.64775344
2017-06-15 12:17:00+08:00,1415.7919616
2017-06-15 12:27:00+08:00,1480.47281344
2017-06-15 12:37:00+08:00,740.23640672
2017-06-15 12:47:00+08:00,668.36879424
2017-06-15 12:57:00+08:00,1214.56264848
2017-06-15 13:07:00+08:00,610.8747030400001
2017-06-15 13:17:00+08:00,632.434988
2017-06-15 13:27:00+08:00,2371.6312057600003
2017-06-15 13:37:00+08:00,984.5862897599999
2017-06-15 13:47:00+08:00,560.56737552
2017-06-15 13:57:00+08:00,1027.70685664
2017-06-15 14:07:00+08:00,1624.2080383999999
2017-06-15 14:17:00+08:00,725.86288544
2017-06-15 14:27:00+08:00,1638.5815596800003
2017-06-15 14:37:00+08:00,1322.3640672
2017-06-15 14:47:00+08:00,2091.34751648
2017-06-15 14:57:00+08:00,1983.5461008000002
2017-06-15 15:07:00+08:00,1926.0520096
2017-06-15 15:17:00+08:00,1408.6052009599998
2017-06-15 15:27:00+08:00,891.1583923200001
2017-06-15 15:37:00+08:00,488.69976304
2017-06-15 15:47:00+08:00,280.28368928
2017-06-15 15:57:00+08:00,689.9290791999999
2017-06-15 16:07:00+08:00,955.83924416
2017-06-15 16:17:00+08:00,258.72340432000004
2017-06-15 16:27:00+08:00,309.03073184
2017-06-15 16:37:00+08:00,165.29550688
2017-06-15 16:47:00+08:00,79.05437312
2017-06-15 16:57:00+08:00,35.93380624
2017-06-15 17:07:00+08:00,0.0
2017-06-16 07:47:00+08:00,43.12056688
2017-06-16 07:57:00+08:00,71.86761248
2017-06-16 08:07:00+08:00,114.98817936
2017-06-16 08:17:00+08:00,186.85579184
2017-06-16 08:27:00+08:00,273.0969256
2017-06-16 08:37:00+08:00,373.71158368
2017-06-16 08:47:00+08:00,481.5130024
2017-06-16 08:57:00+08:00,589.31442112
2017-06-16 09:07:00+08:00,697.11583984
2017-06-16 09:17:00+08:00,826.4775404799999
2017-06-16 09:27:00+08:00,941.4657198400001
2017-06-16 09:37:00+08:00,1056.4538992
2017-06-16 09:47:00+08:00,1171.4420816
2017-06-16 09:57:00+08:00,1279.24350032
2017-06-16 10:07:00+08:00,1372.6713947199999
2017-06-16 10:17:00+08:00,1473.2860528
2017-06-16 10:27:00+08:00,1559.52718656
2017-06-16 10:37:00+08:00,1645.7683203200002
2017-06-16 10:47:00+08:00,1717.6359328
