ACST,Power,Temperature,Relative Humidity,Cloud Cover,Shortwave Radiation,Wind Speed,Wind Direction,ghi
2017-04-03 09:27:00+08:00,1178.62884224,22.989534,29,0.0,385.37,3.5840454,48.01277,472.6110360280679
2017-04-03 09:37:00+08:00,1307.99054288,22.989534,29,0.0,385.37,3.5840454,48.01277,472.6110360280679
2017-04-03 09:47:00+08:00,1430.1654859199998,22.989534,29,0.0,385.37,3.5840454,48.01277,472.6110360280679
2017-04-03 09:57:00+08:00,1545.15366528,22.989534,29,0.0,385.37,3.5840454,48.01277,472.6110360280679
2017-04-03 10:07:00+08:00,1638.5815596800003,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 10:17:00+08:00,1746.3829784,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 10:27:00+08:00,1832.6241121599999,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 10:37:00+08:00,1926.0520096,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 10:47:00+08:00,2005.1063827199998,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 10:57:00+08:00,2076.9739952,26.169535,24,0.0,560.7,2.2761226000000003,339.44397000000004,646.4269373743567
2017-04-03 11:07:00+08:00,2148.84160768,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 11:17:00+08:00,2206.33569888,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 11:27:00+08:00,2263.8297870399997,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 11:37:00+08:00,2328.51063888,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 11:47:00+08:00,2386.00472704,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 11:57:00+08:00,2443.4988182399998,28.879534000000003,21,0.0,692.42,3.700947,239.74356,765.7405594567639
2017-04-03 12:07:00+08:00,2486.61938512,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 12:17:00+08:00,2529.739952,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 12:27:00+08:00,2558.4869976,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 12:37:00+08:00,2601.6075644800003,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 12:47:00+08:00,2608.79432512,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 12:57:00+08:00,2644.72813136,30.889534,19,0.0,770.74,6.681277799999999,203.49857,821.4708445364415
2017-04-03 13:07:00+08:00,2651.91489504,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 13:17:00+08:00,2659.10165568,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 13:27:00+08:00,2644.72813136,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 13:37:00+08:00,2637.54137072,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 13:47:00+08:00,2651.91489504,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 13:57:00+08:00,2659.10165568,32.129536,17,0.0,792.1,7.670285000000001,200.32314,809.5291181634635
2017-04-03 14:07:00+08:00,2651.91489504,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 14:17:00+08:00,2615.9810888,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 14:27:00+08:00,2630.35461008,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 14:37:00+08:00,2587.2340432,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 14:47:00+08:00,2551.3002369600003,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 14:57:00+08:00,2529.739952,32.589535,16,0.0,753.83,8.578742,205.76933,730.7755590733582
2017-04-03 15:07:00+08:00,2472.24586384,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 15:17:00+08:00,2414.7517726399997,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 15:27:00+08:00,2357.25768448,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 15:37:00+08:00,2292.57683264,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 15:47:00+08:00,2191.96217456,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 15:57:00+08:00,2127.28132272,32.599533,16,0.0,656.82,9.889147,207.25533000000001,591.0158985553767
2017-04-03 16:07:00+08:00,2041.0401889600003,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 16:17:00+08:00,1947.61229456,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 16:27:00+08:00,1846.99763648,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 16:37:00+08:00,1746.3829784,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 16:47:00+08:00,1624.2080383999999,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 16:57:00+08:00,1494.84633472,32.179534999999994,17,0.0,509.08,10.961317,205.94228999999999,401.18577567866276
2017-04-03 17:07:00+08:00,1343.92434912,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-03 17:17:00+08:00,1178.62884224,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-03 17:27:00+08:00,998.9598110400001,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-03 17:37:00+08:00,797.73049792,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-03 17:47:00+08:00,589.31442112,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-03 17:57:00+08:00,136.54846432,31.289534000000003,20,0.0,322.18,11.797039,205.40771,180.09777561983896
2017-04-04 07:17:00+08:00,64.68085184,15.579535,76,25.0,15.13,15.315104500000002,103.06931,42.44388845486891
2017-04-04 07:27:00+08:00,71.86761248,15.579535,76,25.0,15.13,15.315104500000002,103.06931,42.44388845486891
2017-04-04 07:37:00+08:00,86.24113376,15.579535,76,25.0,15.13,15.315104500000002,103.06931,42.44388845486891
2017-04-04 07:47:00+08:00,100.61465808000001,15.579535,76,25.0,15.13,15.315104500000002,103.06931,42.44388845486891
2017-04-04 07:57:00+08:00,122.17493999999999,15.579535,76,25.0,15.13,15.315104500000002,103.06931,42.44388845486891
2017-04-04 08:07:00+08:00,186.85579184,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 08:17:00+08:00,265.91016496000003,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 08:27:00+08:00,380.89834432,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 08:37:00+08:00,510.26004800000004,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 08:47:00+08:00,639.6217486400001,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 08:57:00+08:00,783.3569736000001,16.809534,69,11.0,180.67,16.917973,97.23691600000001,256.3474419762727
2017-04-04 09:07:00+08:00,919.9054379199999,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 09:17:00+08:00,1056.4538992,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 09:27:00+08:00,1207.3758878400001,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 09:37:00+08:00,1322.3640672,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 09:47:00+08:00,1458.9125284800002,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 09:57:00+08:00,1573.90070784,19.239534,58,0.0,380.91998,15.992876,91.90914000000001,468.92120960337945
2017-04-04 10:07:00+08:00,1681.7021265600001,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 10:17:00+08:00,1789.50354528,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 10:27:00+08:00,1890.1182033599998,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 10:37:00+08:00,1990.7328614399999,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 10:47:00+08:00,2055.41371024,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 10:57:00+08:00,2141.65484704,22.659534,47,0.0,554.47,14.121714,88.919075,642.2504751842391
2017-04-04 11:07:00+08:00,2206.33569888,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 11:17:00+08:00,2285.390072,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 11:27:00+08:00,2328.51063888,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 11:37:00+08:00,2378.8179664,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 11:47:00+08:00,2421.93853328,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 11:57:00+08:00,2450.6855788800003,26.209533999999998,35,0.0,687.08,12.54628,86.34777,761.111203231114
2017-04-04 12:07:00+08:00,2486.61938512,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 12:17:00+08:00,2508.17967008,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 12:27:00+08:00,2544.11347632,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 12:37:00+08:00,2572.86051888,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 12:47:00+08:00,2594.4208038399997,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 12:57:00+08:00,2615.9810888,28.949534999999997,30,0.0,763.62,9.384694,83.480194,816.4445068405856
2017-04-04 13:07:00+08:00,2630.35461008,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 13:17:00+08:00,2630.35461008,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 13:27:00+08:00,2659.10165568,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 13:37:00+08:00,2644.72813136,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 13:47:00+08:00,2623.16784944,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 13:57:00+08:00,2615.9810888,31.169534999999996,25,0.0,784.98,5.089565,83.99099,804.1876159751503
2017-04-04 14:07:00+08:00,2608.79432512,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 14:17:00+08:00,2565.6737582399996,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 14:27:00+08:00,2529.739952,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 14:37:00+08:00,2508.17967008,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 14:47:00+08:00,2465.05910016,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 14:57:00+08:00,2421.93853328,32.449535,21,0.0,744.93,1.0656,89.99999,725.2246711194065
2017-04-04 15:07:00+08:00,2386.00472704,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 15:17:00+08:00,2328.51063888,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 15:27:00+08:00,2278.20330832,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 15:37:00+08:00,2242.26950208,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 15:47:00+08:00,2170.40189264,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 15:57:00+08:00,2105.7210408,32.829533000000005,18,0.0,647.92,0.84243083,198.43495,585.384432944925
2017-04-04 16:07:00+08:00,2033.8534283199997,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 16:17:00+08:00,1947.61229456,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 16:27:00+08:00,1861.37115776,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 16:37:00+08:00,1760.75649968,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 16:47:00+08:00,1624.2080383999999,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 16:57:00+08:00,1494.84633472,32.619534,18,0.0,501.06998,2.2761226000000003,200.55605,395.6408641489457
2017-04-04 17:07:00+08:00,1343.92434912,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-04 17:17:00+08:00,1171.4420816,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-04 17:27:00+08:00,984.5862897599999,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-04 17:37:00+08:00,776.1702129599998,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-04 17:47:00+08:00,560.56737552,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-04 17:57:00+08:00,79.05437312,31.989534000000003,19,0.0,315.94998,3.8788424,195.9454,175.00701117956288
2017-04-05 07:07:00+08:00,43.12056688,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 07:17:00+08:00,57.4940912,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 07:27:00+08:00,71.86761248,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 07:37:00+08:00,86.24113376,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 07:47:00+08:00,100.61465808000001,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 07:57:00+08:00,122.17493999999999,15.849534,56,0.0,14.24,5.956885,79.695145,40.48589094674274
2017-04-05 08:07:00+08:00,179.6690312,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 08:17:00+08:00,265.91016496000003,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 08:27:00+08:00,373.71158368,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 08:37:00+08:00,495.88652368,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 08:47:00+08:00,625.24822736,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 08:57:00+08:00,761.7966916799999,18.639534,45,0.0,177.11,4.295571,60.255109999999995,253.19215283448088
2017-04-05 09:07:00+08:00,891.1583923200001,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 09:17:00+08:00,1034.8936172800002,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 09:27:00+08:00,1157.06855728,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 09:37:00+08:00,1286.43026096,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 09:47:00+08:00,1401.41844032,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 09:57:00+08:00,1509.21985904,22.599535,30,0.0,379.13998,6.972354400000001,6.5819396999999995,465.2208572547656
2017-04-05 10:07:00+08:00,1609.83451408,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 10:17:00+08:00,1710.44917216,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 10:27:00+08:00,1811.06383024,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 10:37:00+08:00,1897.3049640000002,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 10:47:00+08:00,1983.5461008000002,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 10:57:00+08:00,2062.6004739200002,25.899534,25,0.0,553.58,10.144211,336.80142,638.0584776305637
2017-04-05 11:07:00+08:00,2148.84160768,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 11:17:00+08:00,2213.52245952,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 11:27:00+08:00,2271.01654768,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 11:37:00+08:00,2314.13711456,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 11:47:00+08:00,2378.8179664,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 11:57:00+08:00,2421.93853328,28.219534000000003,22,0.0,686.19,11.504655999999999,312.18445,756.4644619895694
2017-04-05 12:07:00+08:00,2443.4988182399998,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 12:17:00+08:00,2457.87233952,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 12:27:00+08:00,2479.43262448,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 12:37:00+08:00,2515.3664307199997,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 12:47:00+08:00,2544.11347632,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 12:57:00+08:00,2580.04728256,29.479534,22,0.0,762.73,12.070594999999999,292.03625,811.4020523105303
2017-04-05 13:07:00+08:00,2580.04728256,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 13:17:00+08:00,2594.4208038399997,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 13:27:00+08:00,2601.6075644800003,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 13:37:00+08:00,2608.79432512,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 13:47:00+08:00,2594.4208038399997,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 13:57:00+08:00,2580.04728256,30.169534999999996,22,0.0,783.2,12.061772,276.34018,798.8342675838747
2017-04-05 14:07:00+08:00,2580.04728256,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 14:17:00+08:00,2565.6737582399996,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 14:27:00+08:00,2558.4869976,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 14:37:00+08:00,2529.739952,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 14:47:00+08:00,2508.17967008,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 14:57:00+08:00,2472.24586384,30.319534,22,0.0,744.04,12.035266,264.9204,719.6689518512518
2017-04-05 15:07:00+08:00,2429.12529696,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 15:17:00+08:00,2393.19149072,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 15:27:00+08:00,2328.51063888,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 15:37:00+08:00,2256.6430264,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 15:47:00+08:00,2184.7754139199997,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 15:57:00+08:00,2084.1607558399996,30.029535,23,0.0,646.14,12.478216,253.8866,579.7575871333081
2017-04-05 16:07:00+08:00,2005.1063827199998,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 16:17:00+08:00,1904.4917246399998,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 16:27:00+08:00,1818.2505908800001,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 16:37:00+08:00,1710.44917216,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 16:47:00+08:00,1581.08747152,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 16:57:00+08:00,1444.5390072,29.379534000000003,25,0.0,499.28997999999996,12.748291,243.97041000000002,390.1127153680638
2017-04-05 17:07:00+08:00,1293.6170216,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-05 17:17:00+08:00,1106.76122976,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-05 17:27:00+08:00,934.2789591999999,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-05 17:37:00+08:00,689.9290791999999,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-05 17:47:00+08:00,445.57919616000004,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-05 17:57:00+08:00,43.12056688,28.249534999999998,27,2.0,314.16998,12.574532000000001,233.61565,169.95596930295784
2017-04-06 07:07:00+08:00,57.4940912,16.469534,74,4.5,16.02,3.2518265,235.00797999999998,38.5608899065164
2017-04-06 07:27:00+08:00,100.61465808000001,16.469534,74,4.5,16.02,3.2518265,235.00797999999998,38.5608899065164
2017-04-06 07:37:00+08:00,337.77777744,16.469534,74,4.5,16.02,3.2518265,235.00797999999998,38.5608899065164
2017-04-06 07:47:00+08:00,287.47044992,16.469534,74,4.5,16.02,3.2518265,235.00797999999998,38.5608899065164
2017-04-06 07:57:00+08:00,158.10874624,16.469534,74,4.5,16.02,3.2518265,235.00797999999998,38.5608899065164
2017-04-06 08:07:00+08:00,158.10874624,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 08:17:00+08:00,344.96453808,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 08:27:00+08:00,546.1938542400001,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 08:37:00+08:00,697.11583984,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 08:47:00+08:00,697.11583984,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 08:57:00+08:00,567.7541361599999,18.539534,63,2.0,185.12,5.7012089999999995,232.59465,250.03556615538727
2017-04-06 09:07:00+08:00,711.48936112,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 09:17:00+08:00,1142.695036,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 09:27:00+08:00,848.03782544,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 09:37:00+08:00,977.39952608,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 09:47:00+08:00,941.4657198400001,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 09:57:00+08:00,596.50118176,20.429535,54,16.0,372.91,10.555628,227.04541,461.5106487219977
2017-04-06 10:07:00+08:00,891.1583923200001,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 10:17:00+08:00,963.0260048,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 10:27:00+08:00,1882.9314427199997,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 10:37:00+08:00,1617.02127776,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 10:47:00+08:00,2041.0401889600003,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 10:57:00+08:00,1811.06383024,21.849535,49,12.0,542.89996,14.321323000000001,223.49257000000003,633.8520921428736
2017-04-06 11:07:00+08:00,2170.40189264,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 11:17:00+08:00,2206.33569888,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 11:27:00+08:00,2278.20330832,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 11:37:00+08:00,2350.0709208,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 11:47:00+08:00,2414.7517726399997,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 11:57:00+08:00,2436.3120575999997,22.959533999999998,47,10.0,668.39,15.663322,221.55261000000002,751.8019674034426
2017-04-06 12:07:00+08:00,2263.8297870399997,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 12:17:00+08:00,2091.34751648,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 12:27:00+08:00,1882.9314427199997,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 12:37:00+08:00,2644.72813136,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 12:47:00+08:00,2630.35461008,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 12:57:00+08:00,2637.54137072,23.809534,45,6.0,742.26,16.23948,221.0091,806.3455640623574
2017-04-06 13:07:00+08:00,2680.6619376000003,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 13:17:00+08:00,2702.2222225600003,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 13:27:00+08:00,2709.4089832,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 13:37:00+08:00,2709.4089832,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 13:47:00+08:00,2702.2222225600003,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 13:57:00+08:00,2702.2222225600003,24.449535,42,0.0,767.18,17.151276,223.11182000000002,793.4715417390496
2017-04-06 14:07:00+08:00,2702.2222225600003,24.629534,43,0.0,728.91,18.087754999999998,223.80652,714.1111618846396
2017-04-06 14:17:00+08:00,2687.84870128,24.629534,43,0.0,728.91,18.087754999999998,223.80652,714.1111618846396
2017-04-06 14:27:00+08:00,2443.4988182399998,24.629534,43,0.0,728.91,18.087754999999998,223.80652,714.1111618846396
2017-04-06 14:37:00+08:00,2493.80614576,24.629534,43,0.0,728.91,18.087754999999998,223.80652,714.1111618846396
2017-04-06 14:47:00+08:00,2342.88416016,24.629534,43,0.0,728.91,18.087754999999998,223.80652,714.1111618846396
